"order_id","order_item_id","product_id","price","order_purchase_timestamp","customer_city","customer_state","product_category_name","order_status"
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",ribeirao preto,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",belo horizonte,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",ituiutaba,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",taquarituba,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao jose dos pinhais,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",jaragua do sul,SC,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",montes claros,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",barrinha,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",rio de janeiro,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",parati,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",dourados,MS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",trindade,GO,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cascavel,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",fortaleza,CE,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",brasilia,DF,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",pelotas,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",porto alegre,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",rio de janeiro,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",salto,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",belo horizonte,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",jundiai,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cachoeiro de itapemirim,ES,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cacapava,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",fortaleza,CE,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao vicente,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",uberlandia,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",botelhos,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao goncalo,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",araucaria,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao vicente,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",nova iguacu,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",areia branca,RN,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",campos dos goytacazes,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao carlos,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",itajuba,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",porto alegre,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao bernardo do campo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",salto,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cruz das almas,BA,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",vassouras,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",feira de santana,BA,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",brasilia,DF,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao carlos,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",niteroi,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao luis,MA,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",jaragua do sul,SC,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sobral,CE,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",divinopolis,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",mogi das cruzes,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",brasilia,DF,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",paraiba do sul,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",paulista,PE,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",carapicuiba,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",bom principio,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",astolfo dutra,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",curitiba,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",belo horizonte,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",marialva,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao jose do rio preto,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cabo frio,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",contagem,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",uberlandia,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",cafeara,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",porto alegre,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao joaquim da barra,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",foz do iguacu,PR,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",belo horizonte,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao bernardo do campo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao goncalo,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",suzano,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",guarulhos,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",timbo,SC,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",camboriu,SC,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",nova bassano,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",rio grande,RS,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",brasilia,DF,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",braganca paulista,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",barra do garcas,MT,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",embu,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao bernardo do campo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",brasilia,DF,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",urussanga,SC,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",silvianopolis,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sao paulo,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",gameleiras,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",belem,PA,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",pocos de caldas,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",contagem,MG,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",santos,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",piracaia,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",rio de janeiro,RJ,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",santos,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",sinop,MT,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",guaruja,SP,cool_stuff,delivered
"00010242fe8c5a6d1ba2dd792cb16214",1,"4244733e06e7ecb4970a6e2683c13e61",58.9,"2017-09-13 08:59:02",barueri,SP,cool_stuff,delivered
